   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 254  90  68 173; 255  91  68 255; 255  91  68 255; 255  91  68 255; 255  91  68 236; 223  74  64  24;   0   0   0   3;   0   0   0   3;   0   0   0   3; 231 175 120  32; 255 193 133 236; 255 193 133 255; 255 193 133 255; 255 193 133 255; 255 193 133 240; 245 184 128  50;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 244 183 127  46; 255 193 133 238; 255 193 133 255; 255 193 133 255; 255 193 133 255; 255 193 133 238; 233 173 121  34;   0   0   0   3;   0   0   0   3;   0   0   0   3; 224  82  61  25; 255  91  69 238; 255  91  69 255; 255  91  69 255; 255  91  69 255; 253  90  67 169;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;
   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 248  89  67  72; 255  90  70 255; 255  90  70 255; 255  90  70 255; 255  90  70 255; 250  89  70 103;   0   0   0   3;   0   0   0   3;   0   0   0   3; 159 127  95   8; 254 192 134 200; 255 193 135 255; 255 193 135 255; 255 193 135 255; 255 193 135 249; 247 185 132  62;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 247 188 130  65; 255 193 135 250; 255 193 135 255; 255 193 135 255; 255 193 135 255; 254 192 134 197; 146 109  73   7;   0   0   0   3;   0   0   0   3;   0   0   0   3; 250  88  69 107; 255  90  70 255; 255  90  70 255; 255  90  70 255; 255  90  70 255; 248  89  68  75;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;
   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 102  51  51   5; 255  89  71 215; 255  89  71 255; 255  89  71 255; 255  89  71 255; 254  88  70 200; 102  51  51   5;   0   0   0   3;   0   0   0   3;   0   0   0   3; 253 190 134 135; 255 193 136 255; 255 193 136 255; 255 193 136 255; 255 193 136 255; 251 191 135 114;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 251 190 134 118; 255 193 136 255; 255 193 136 255; 255 193 136 255; 255 193 136 255; 253 190 134 131;   0   0   0   3;   0   0   0   3;   0   0   0   3; 102  51  51   5; 254  89  72 204; 255  89  72 255; 255  89  72 255; 255  89  72 255; 254  89  72 213; 102  51  51   5;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;
   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 249  87  72  88; 255  89  73 255; 255  89  73 255; 255  89  73 255; 255  89  73 252; 245  85  70  51;   0   0   0   3;   0   0   0   3;   0   0   0   3; 238 181 131  45; 255 192 137 250; 255 192 137 255; 255 192 137 255; 255 192 137 255; 254 191 136 180;  64  64  64   4;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;  64  64  64   4; 254 192 137 177; 255 192 137 255; 255 192 137 255; 255 192 137 255; 255 192 137 249; 238 180 128  44;   0   0   0   3;   0   0   0   3;   0   0   0   3; 245  86  72  53; 255  88  74 252; 255  88  74 255; 255  88  74 255; 255  88  74 255; 249  85  73  84;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;
   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;  64   0   0   4; 254  88  75 209; 255  88  75 255; 255  88  75 255; 255  88  75 255; 253  88  73 159;   0   0   0   3;   0   0   0   3;   0   0   0   3;  64  64  64   4; 254 191 138 194; 255 192 139 255; 255 192 139 255; 255 192 139 255; 255 192 139 226; 217 166 115  20;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 220 162 116  22; 255 192 139 228; 255 192 139 255; 255 192 139 255; 255 192 139 255; 254 192 137 189;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 253  87  75 163; 255  88  75 255; 255  88  75 255; 255  88  75 255; 254  88  75 206;  64   0   0   4;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;
   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 248  85  75  78; 255  87  76 255; 255  87  76 255; 255  87  76 255; 255  87  76 252; 236  81  68  41;   0   0   0   3;   0   0   0   3;   0   0   0   3; 250 189 138  96; 255 192 140 255; 255 192 140 255; 255 192 140 255; 255 192 140 255; 249 187 137  82;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 249 187 138  87; 255 192 140 255; 255 192 140 255; 255 192 140 255; 255 192 140 255; 249 187 136  90;   0   0   0   3;   0   0   0   3;   0   0   0   3; 237  83  72  43; 255  87  77 253; 255  87  77 255; 255  87  77 255; 255  87  77 255; 248  85  75  75;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;
   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 254  88  79 199; 255  87  78 255; 255  87  78 255; 255  87  78 255; 253  86  77 168;   0   0   0   3;   0   0   0   3;   0   0   0   3; 179 128 102  10; 255 191 142 227; 255 191 142 255; 255 191 142 255; 255 191 142 255; 254 190 141 181;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 254 190 140 185; 255 191 142 255; 255 191 142 255; 255 191 142 255; 255 191 142 224; 159 127  95   8;   0   0   0   3;   0   0   0   3;   0   0   0   3; 254  86  80 171; 255  86  79 255; 255  86  79 255; 255  86  79 255; 254  86  79 197;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;
   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 244  85  74  45; 255  86  80 255; 255  86  80 255; 255  86  80 255; 255  86  80 254; 244  81  76  47;   0   0   0   3;   0   0   0   3;   0   0   0   3; 250 188 141 103; 255 191 143 255; 255 191 143 255; 255 191 143 255; 255 191 143 246; 234 177 135  36;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 236 179 134  40; 255 191 144 247; 255 191 143 255; 255 191 143 255; 255 191 143 255; 250 188 139  99;   0   0   0   3;   0   0   0   3;   0   0   0   3; 245  84  78  49; 255  86  80 254; 255  86  80 255; 255  86  80 255; 255  86  80 255; 244  81  76  47;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;
   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 253  83  80 140; 255  85  81 255; 255  85  81 255; 255  85  81 255; 254  85  81 184;   0   0   0   3;   0   0   0   3;   0   0   0   3; 128  85  85   6; 255 191 144 218; 255 191 144 255; 255 191 144 255; 255 191 144 255; 253 189 143 143;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 253 190 143 148; 255 191 144 255; 255 191 144 255; 255 191 144 255; 255 191 144 220; 146 109  73   7;   0   0   0   3;   0   0   0   3;   0   0   0   3; 254  85  81 186; 255  85  82 255; 255  85  82 255; 255  85  82 255; 253  85  81 138;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;
   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 102  51  51   5; 255  85  83 228; 255  85  83 255; 255  85  83 255; 255  85  83 255; 249  82  82  90;   0   0   0   3;   0   0   0   3;   0   0   0   3; 250 187 143  93; 255 190 146 255; 255 190 146 255; 255 190 146 255; 255 190 146 248; 230 170 128  30;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 231 175 135  32; 255 190 146 249; 255 190 146 255; 255 190 146 255; 255 190 146 255; 249 185 143  91;   0   0   0   3;   0   0   0   3;   0   0   0   3; 250  82  82  93; 255  84  84 255; 255  84  84 255; 255  84  84 255; 255  84  84 229; 128  43  43   6;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;
   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 248  83  83  74; 255  84  84 255; 255  84  84 255; 255  84  84 255; 255  84  84 241; 196  59  59  13;   0   0   0   3;   0   0   0   3;   0   0   0   3; 254 189 146 197; 255 190 147 255; 255 190 147 255; 255 190 147 255; 253 189 147 153;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 253 188 145 156; 255 190 147 255; 255 190 147 255; 255 190 147 255; 254 189 146 194;   0   0   0   3;   0   0   0   3;   0   0   0   3; 191  64  64  12; 255  84  85 240; 255  83  85 255; 255  83  85 255; 255  83  85 255; 248  81  84  70;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;
   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 253  82  86 163; 255  83  86 255; 255  83  86 255; 255  83  86 255; 253  81  85 156;   0   0   0   3;   0   0   0   3;   0   0   0   3; 235 176 137  39; 255 190 149 254; 255 190 149 255; 255 190 149 255; 255 190 149 254; 235 174 135  38;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3; 236 179 141  40; 255 190 149 254; 255 190 149 255; 255 190 149 255; 255 190 149 254; 234 177 135  36;   0   0   0   3;   0   0   0   3;   0   0   0   3; 253  81  86 159; 255  83  87 255; 255  83  87 255; 255  83  87 255; 253  82  86 160;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;   0   0   0   3;
